date,origin_chain_id,origin_timestamp,origin_transaction_hash,dst_chain_id,dst_timestamp,dst_transaction_hash,withdrawal_id,origin_token,dst_token,sender,beneficiary,amount,value_usd,matched
2022-01-13 20:13:00,1650811245,1642104816,0xf4fba03beb53ccb1e708f3ca4b8d34e92317c8db2c8969e468f6bd94fbc2e7ed,6648936,1642107212,0x49ee66a1e8f2682db1305ab91c5209d6532f1833cf9d9a603629275a143e7bcf,16,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x26bc3110960b1888c4bd043dbd16a6c7336ab488,0x26bc3110960b1888c4bd043dbd16a6c7336ab488,9559990000,9560.31623465875,True
2022-01-13 20:38:00,1650811245,1642106286,0xbecda28f84986cdf1bb9667cdd775b3a8f11114473a8d52418e7bce82eb761d7,6648936,1642108549,0x3bfcce490b2ad183e7e548ba41827db935961a239cb0b9126a9b11504dc3693e,17,0x30d2a9f5fdf90ace8c17952cbb4ee48a55d916a7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x8950d9117c136b29a9b1ae8cd38db72226404243,0x8950d9117c136b29a9b1ae8cd38db72226404243,999000000000000000,3303.7621238069996,True
2022-01-13 21:07:00,1650811245,1642108074,0xd641952491f210d9639ffe7d437713db982f0b16917162cee3afe049138398f0,6648936,1642110189,0xd5a1dadaffd2f9ed7c52831e866ced92141044c1be413c7e67be1e4af88f8608,18,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x9923d7e8718739a5f6ce7bdc02f5cd9dbb02dd85,0x9923d7e8718739a5f6ce7bdc02f5cd9dbb02dd85,70000000000,70002.38875,True
2022-01-13 22:13:00,1650811245,1642111980,0x1ac028dd65fdc13cfaf83dbcce18d07289f380246e2936b11d331fc7daf99d37,6648936,1642114300,0x115d6f78f6a9ae168ddea899f5cb55862112a28b74056fd73cb8fbcfdba6c32a,19,0x30d2a9f5fdf90ace8c17952cbb4ee48a55d916a7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc0896971d8650121422e456b29fdfd4cbbf620f5,0xc0896971d8650121422e456b29fdfd4cbbf620f5,3290000000000000000,10880.25764497,True
2022-01-13 23:12:00,1650811245,1642115532,0x436b66f273f93efaaf37842cde7e021e3de100405c8128360bceb7675c03f02a,6648936,1642117589,0xd245e908b5eff2602c6cddf323923eb06097072a1c3ccdffed40090338581b80,21,0x30d2a9f5fdf90ace8c17952cbb4ee48a55d916a7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x573eaf4468952ceb268ad071e9bd1bf2ca1bc2ac,0x573eaf4468952ceb268ad071e9bd1bf2ca1bc2ac,7000000000000000000,23149.484351,True
2022-01-13 22:55:00,1650811245,1642114530,0x1fddf7d14c524d49204d6dce5dfbf18691d2ebce9bd6acd82e41c0f5451e8842,6648936,1642128142,0x62079c78d984c700409e88d9ba2124af7fa6ed4bf6892d8d5f83dbe4700a18d4,20,0x30d2a9f5fdf90ace8c17952cbb4ee48a55d916a7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5e72d9590737e0dd3f28f0a0726d634b56481e32,0x5e72d9590737e0dd3f28f0a0726d634b56481e32,1010922000000000000,3343.189002725946,True
2022-01-14 00:09:00,1650811245,1642118970,0xe2c347988b1143224ddb469d03d9557715b8ddd680c2a00a11142527f2616e0d,6648936,1642129579,0xc0a3afc0f6624c142f6115089d98a58142f14cf9c48c463cd16029df476d6944,22,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xaefcd82bdad31021b669bdceb9d1bbd7fc4e1118,0xaefcd82bdad31021b669bdceb9d1bbd7fc4e1118,470740000000,470496.28048462,True
2022-01-14 03:24:00,1650811245,1642130676,0x10ce90ecb4c68108196e567bcbaf88347dd0c32501ac14a2cf9a81b64f944aa2,6648936,1642132953,0x247cdc4e89e83e1effcb9962656684cb6b3edd7eaa727d1167f68c3f7aff9c9d,27,0x30d2a9f5fdf90ace8c17952cbb4ee48a55d916a7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3b05508c2246729a14c792e7df91d37171f26715,0x3b05508c2246729a14c792e7df91d37171f26715,1699000000000000000,5668.578806678,True
2022-01-14 01:15:00,1650811245,1642122900,0x392f2af50556ee03ff120980509de4fee676ad31f774cb7621ccc1859f5cb012,6648936,1642135809,0x256d49f071e4908256066e939101adb2306f835ad20dc1157628ff837e1ee615,24,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xcc71b8a0b9ea458ae7e17fa232a36816f6b27195,0xcc71b8a0b9ea458ae7e17fa232a36816f6b27195,21900000000,21888.661559699998,True
2022-01-14 06:25:00,1650811245,1642141542,0x74c8e0c0fa25d9cb90574189e633ad7c40c67aa12835c1acea686bef3b7102d5,6648936,1642143832,0x11fac200fd717059d5d89699470e0382e2d2f8c767eedc78d464175405cfd103,30,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x81e1b5163cfad14662dfb133554f3f4be8e60b5c,0x81e1b5163cfad14662dfb133554f3f4be8e60b5c,235270238839,235148.4307313542,True
2022-01-14 06:26:00,1650811245,1642141572,0xe55c045b54a8ffd85a9b7256c3cb3f5f933966a421dd49ebaf19d1dff3b7f14d,6648936,1642143932,0x950cdef2e7f2f8396276b28492ec9f723c02b20804a52c947503262964f1f789,31,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x14bedf92cc03e184001a43ddedb594a18791272e,0x14bedf92cc03e184001a43ddedb594a18791272e,46996000000,46971.668431948,True
2022-01-14 02:21:00,1650811245,1642126902,0x071d65c8cb325a8c81b58e1405bec4eb79aa4b7471afbe4acae65c4c5048870f,6648936,1642144119,0x5179cffa5c332f0e85bc288cf58ed3efc704f1baf1add8d8906cb8410b025e47,26,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x5a8f037f8bb0bc4e533793154a3f9b7c82ab2c98,0x5a8f037f8bb0bc4e533793154a3f9b7c82ab2c98,84720000000,84676.13732136,True
2022-01-14 04:35:00,1650811245,1642134942,0x262ea0dee5c2899812b89a61618f6b403a9400de4b2cfd834153e5666da5d3d6,6648936,1642145797,0x694ed18a0ee78b86a8c31ce73c85bb62a167c7d638a694844f33652806b4a92f,28,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x9316c109dbecdb0a376c078578ba613fa9e8d227,0x9316c109dbecdb0a376c078578ba613fa9e8d227,49800000000,49774.2166974,True
2022-01-14 07:17:00,1650811245,1642144638,0xcc12a8a20b57f3d9f419c82377ad3a956b75691835e081282f4ae5ff0b15efed,6648936,1642147363,0x00167c8685fa200246e115f6ea2fab6e38b674e8bae962c467740502b064dd4f,32,0x30d2a9f5fdf90ace8c17952cbb4ee48a55d916a7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x573eaf4468952ceb268ad071e9bd1bf2ca1bc2ac,0x573eaf4468952ceb268ad071e9bd1bf2ca1bc2ac,8000000000000000000,26691.365776,True
2022-01-14 08:38:00,1650811245,1642149480,0x064ed1516bce70b410e0dd88726a1da9c68a37d42e2f9abf51d4442d3614674e,6648936,1642151857,0x0f5b8bb4d6430d925eca2ac236953d099acb7b9a9d80debf22ad2c52a982adc0,35,0x30d2a9f5fdf90ace8c17952cbb4ee48a55d916a7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x26bc3110960b1888c4bd043dbd16a6c7336ab488,0x26bc3110960b1888c4bd043dbd16a6c7336ab488,3000000000000000000,10009.262166,True
2022-01-14 07:57:00,1650811245,1642147062,0x03ca9981a12198bb5689c3eb5d2fd9fe9d3052d73d7f3b2847c0a5ffc06ba6c1,6648936,1642152304,0x65a64fc822edcb11c55236acaec3f6db8d54838a66a4b8f667509d1be75439cf,33,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd831a41f1ac70a35f6fe5bd5a70d3613c203c012,0xd831a41f1ac70a35f6fe5bd5a70d3613c203c012,20182000000,20171.551031865998,True
2022-01-14 09:13:00,1650811245,1642151610,0xe12c005444a4325c025984d528f2d137d458f0ce3441cf871d75da60450573cb,6648936,1642155924,0xe9eb4e6194a98992230df7d82a6ad87708b4d3a4fc15a85e901b997369c77ae5,36,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe29dc501944c4e3f88f8d334419b7ce01c1171f6,0xe29dc501944c4e3f88f8d334419b7ce01c1171f6,110000000000,109943.04893,True
2022-01-14 11:37:00,1650811245,1642160238,0xb06358a4cb2cb960ab88f643272c17e6da26be1aba1ae2d98060bceee8cd7c4d,6648936,1642164472,0xff9caa6f95968a1b9bf2c8bfd3158706a379f99588d39fe07a0327aa5ec38fb6,37,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x570d27d9c49d8f0dc4aa072fac3a152364738b15,0x570d27d9c49d8f0dc4aa072fac3a152364738b15,387092000000,386891.588149196,True
2022-01-13 14:49:00,1650811245,1642085352,0x4ed72487dbbc0f07d7c15bf02b3e19fd9adf15ffa822adabd9d894b0ea109af2,6648936,1642167823,0x6072dca4eeb3a559e6f9e3f9acf6073d6109dbe95d42dff3072b3249fda0a04e,12,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xf5af581144a4c27c355de40c65be65b81f4598d4,0xf5af581144a4c27c355de40c65be65b81f4598d4,548000000,548.0187005,True
2022-01-13 14:47:00,1650811245,1642085220,0x029e64717dbaea4c03d6dceea3d66abbb3ea93571a526d5ff88d8411909dff82,6648936,1642167869,0xd4fb9b66f5f4e57c630e5d1a1e519aaa06e2d69d0160b8a34bb5a21b6739cb0d,11,0x8e70cd5b4ff3f62659049e74b6649c6603a0e594,0xdac17f958d2ee523a2206206994597c13d831ec7,0xf5af581144a4c27c355de40c65be65b81f4598d4,0xf5af581144a4c27c355de40c65be65b81f4598d4,3910000000,3911.1048252399996,True
2022-01-14 13:18:00,1650811245,1642166322,0x833c77b0127fa44a17dd649ab679321dea8c76f0c70165f7f3bee653c9ebeca3,6648936,1642170174,0xf5a72b3ca71b2b229f57d947b6ae36fa87d0cffe641f25ae2cc00f1010aad9ff,38,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x500bea59133e20dc63b7e88913b30348494b84ba,0x500bea59133e20dc63b7e88913b30348494b84ba,28813000000,28798.082443819,True
2022-01-14 14:34:00,1650811245,1642170882,0xb0449b653d7186ddadf8e46ef3f5fb22731bd9c9e404da0a27849c93a6243c4f,6648936,1642173662,0xd453a2ba7f22f8797621fb1c8aa58f968a37b66425b3caeaeacd2375928f7cad,40,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x7c65d2400a45c88ac58fc43685cea8c200066ac2,0x7c65d2400a45c88ac58fc43685cea8c200066ac2,201506918300,201402.59071264009,True
2022-01-14 20:58:00,1650811245,1642193922,0x3f13065abdaafc464cbdfe27b5ff1d826a02ed8a132672a722a7166dc2260564,6648936,1642196689,0x34cd2223b8c538cf697cab6541bf93c9e33226ac2f5126f0d161b570dbbf566d,47,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x573eaf4468952ceb268ad071e9bd1bf2ca1bc2ac,0x573eaf4468952ceb268ad071e9bd1bf2ca1bc2ac,15000000000,14992.233945,True
2022-01-14 16:50:00,1650811245,1642179042,0xc3b025208acb955a4b9db6a4b589cbd4e8578ca78042e4bed7a5c33449641e15,6648936,1642196913,0x3a313b2d0945fe74fc5addb3eb6bd196bf00718682a01de4810c1c0fe1bd3ad9,42,0xc234a67a4f840e61ade794be47de455361b52413,0x6b175474e89094c44da98b954eedeac495271d0f,0x2eff1def3299e0a96c37406e6c4f0261ec29b805,0x2eff1def3299e0a96c37406e6c4f0261ec29b805,99290113119000000000000,99229.86080036589,True
2022-01-14 20:52:00,1650811245,1642193520,0xd06509ebe5299736a6718bed4164342c0806ff3ef995d81266455c7015f4071f,6648936,1642198947,0x5517b4dee5498680fa9df5a5150ff5a23521b758b0ebcef5dee98e142b3086a7,46,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x465be2d56e2edfcb7b03279f8c04082f0556ba75,0x465be2d56e2edfcb7b03279f8c04082f0556ba75,34400000000,34382.1898472,True
2022-01-14 21:30:00,1650811245,1642195854,0x341771bae2d086e4b521b79a9590f711e971fc000cfa7d2c2a56f7680be64d47,6648936,1642198979,0x716ddcbf0c15c1a5a627c1417f5e253cea1adb99db902f396f31b803261ad955,48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa8a6547dbca41ec3e5115840870828a6509f7696,0xa8a6547dbca41ec3e5115840870828a6509f7696,53000000000,52972.559939,True
2022-01-14 22:50:00,1650811245,1642200618,0xba2cc4baeb6cba386f7c616ea408a348406d226cc5fe2299d3490b1bbd58a933,6648936,1642202665,0xd8b7779925da185e412fbf9e41d8e0bfd3f49bf837676b968f555b4f5415f8d3,50,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xebcd54d901596ce65fa504d96a397e8463d6262d,0xebcd54d901596ce65fa504d96a397e8463d6262d,53370000000,53342.36837631,True
2022-01-14 23:38:00,1650811245,1642203510,0xc75400718f2892a3c162c385cde6ffab1f4677f993c80b479325c2656c7c499d,6648936,1642206929,0xa82c5a074efd02f87441f235323ffa9415f394709307498978224dae5d5dbabb,52,0x30d2a9f5fdf90ace8c17952cbb4ee48a55d916a7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc0eb311c2f846bd359ed8eaa9a766d5e4736846a,0xc0eb311c2f846bd359ed8eaa9a766d5e4736846a,6617847000000000000,22079.921865825534,True
2022-01-14 13:39:00,1650811245,1642167564,0x950b480ded2130c76c9f4a373a195cd28ef6ccebc639d18de4a9094d4628c2f3,6648936,1642207465,0x4af40bbab47e1c7c801ef95de7636041865e1eff5d4195b5c7dec0513c05aa3d,39,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x5d7138ff773edd8f7984b6a5d7c55394f912efe3,0x5d7138ff773edd8f7984b6a5d7c55394f912efe3,76373766000,76334.22447551246,True
2022-01-14 23:16:00,1650811245,1642202190,0xedaede75b619634f0fcd581ffa3e0a568342171f7513c3e5241b71f4ee1d25ef,6648936,1642207599,0x5a219bd10d8bbec3eb32f22ddf86a935152e5f120d4737e4c91f7a4cbd1b509f,51,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x15254e039a8bb1544e8e1fc78252c77595089fa3,0x15254e039a8bb1544e8e1fc78252c77595089fa3,140000000000,139927.51682,True
2022-01-15 00:27:00,1650811245,1642206462,0x1a723aeb5072414cbc7b58e8e5824fa46698bd86afe342f206138144438a8668,6648936,1642209177,0xb52457c2e450c287ac45e8f42a13d07ce04644ddc7d5b230a047f047f9e5782a,54,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x9923d7e8718739a5f6ce7bdc02f5cd9dbb02dd85,0x9923d7e8718739a5f6ce7bdc02f5cd9dbb02dd85,100000000000,99969.1547,True
2022-01-15 01:37:00,1650811245,1642210650,0x5d591f80462f63549de1ae0e975ecb5fab74a4aef17d65b24f77f726c69e3545,6648936,1642213443,0xff1b143413ef841da28b170d904b05947df691883e2945bdc840d7772781dd38,55,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x06638bcfdb05658b4b70403a342886a6837889df,0x06638bcfdb05658b4b70403a342886a6837889df,79742000000,79717.40334087399,True
2022-01-15 01:39:00,1650811245,1642210746,0xde4a118828f97b1987932313d3076ebc17704b1231dbdc09656c3e89fa390fd3,6648936,1642213567,0xb0b5f55249ff5040fd212e802b21d0106545962481eb84510aec59a26ee44251,56,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xcb7797d3ef28100ea7a80070070e0ad8c5d2cc63,0xcb7797d3ef28100ea7a80070070e0ad8c5d2cc63,22500000000,22493.059807499998,True
2022-01-15 03:06:00,1650811245,1642215984,0x444649fee1ab6c57dfdb10ec64ba4ced2826f63f0971c102232b7faf5d7578bc,6648936,1642218051,0x26d7105edf88ccf1bc6c6b58b3d95ab4a4137e7888357dc170ad45b4ac1c6bb0,58,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xcdddcf576e2018ea8d22461137a8f1bf9ab4f8c1,0xcdddcf576e2018ea8d22461137a8f1bf9ab4f8c1,131824930000,131784.2682048667,True
2022-01-15 02:51:00,1650811245,1642215090,0x13e223c4bdfe25cc4401a0721cde49c43f7b44a7a32e87af6ff99df1cf592a76,6648936,1642221816,0x697c5198c3b2d1039e413a43240198a4f8db6f40a27792e812112f5334c8537d,57,0x30d2a9f5fdf90ace8c17952cbb4ee48a55d916a7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xb7f23fae09decfdfaac75e26c2bcc2fccd322bfb,0xb7f23fae09decfdfaac75e26c2bcc2fccd322bfb,50000000000000000,167.534453,True
2022-01-15 00:17:00,1650811245,1642205868,0xde40154318b84a270b02429253bf195abed11e65c841157658214b75dd5e3e28,6648936,1642223729,0xbbc0c8d2c90af4f1f1c94cc558aaffb1a0a64656ce459a5b1af71fa919a97c7c,53,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x68810a7e844978381b28afbe60f611aa5df33c01,0x68810a7e844978381b28afbe60f611aa5df33c01,7477300000,7474.9936043831,True
2022-01-15 04:28:00,1650811245,1642220922,0x893beafc7149b9739bc9e60545adfde20cedff255c8944fd4c865c3411c2361e,6648936,1642224010,0xf4955918b6554a61d0832246459fcf4001a9ec0c7c1a8172cfe4b59b9ccaff39,59,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0bca345fbd8954beef3a285d53a69bb3cd6258f4,0x0bca345fbd8954beef3a285d53a69bb3cd6258f4,5000000000,4998.457735,True
2022-01-15 04:31:00,1650811245,1642221102,0xf9d573a22b308c9d1df5fd731a3a2c39bfcd7814f4b1ac57e23d44be780f3746,6648936,1642224183,0x3002a1bdd3219c88a3de9dfedeb700c86965e88dbeceb18bec8a7d2ec50063e7,60,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x9681319f4e60dd165ca2432f30d91bb4dcfdfaa2,0x9681319f4e60dd165ca2432f30d91bb4dcfdfaa2,1604423718000,1603928.8286909119,True
2022-01-14 22:13:00,1650811245,1642198392,0x8015ab75fa3efc8d856128d67b52b68052bf69882c2da7b90989daf5c59f2c23,6648936,1642225081,0x194c30d941c042b472e92fc9341176efbf30fa37f6be0cef563cb303376cfeeb,49,0x8e70cd5b4ff3f62659049e74b6649c6603a0e594,0xdac17f958d2ee523a2206206994597c13d831ec7,0xf03e1bf611fa62261d6aa3c657ef27786ca462b3,0xf03e1bf611fa62261d6aa3c657ef27786ca462b3,46647000000,46676.953111581,True
2022-01-15 05:11:00,1650811245,1642223490,0x48a0cad95f910fc6ffce3e5b8776fd41e0f7e52003e7d63c53437b5c36eec8ac,6648936,1642226278,0x019b909054292b312e518211993823ae52500f72707562d1fda86c08aa545088,64,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x193db18a5ef9a0320b7374c1fe8af976235f3211,0x193db18a5ef9a0320b7374c1fe8af976235f3211,98424000000,98393.640821928,True
2022-01-15 05:22:00,1650811245,1642224168,0xf779de47a6e3a3e043fb140d55efccebc411701744fa68914558ae5e5dc33301,6648936,1642227792,0xeff43add1fe816315cd31004d25384684f85d65a46c8b68499a3fe13ab55bd1b,69,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0bca345fbd8954beef3a285d53a69bb3cd6258f4,0x0bca345fbd8954beef3a285d53a69bb3cd6258f4,15000000000,14995.373205,True
2022-01-15 04:59:00,1650811245,1642222788,0x533984d6dd4e0e7ae0b78116c4202038eb8f6affc541e85c36d2caa1ee0b5541,6648936,1642229195,0x99de0db7e929a94fafdb3ea436e6c137b60be5f3ce08f3c29e5de142c4b0bebf,61,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x500bea59133e20dc63b7e88913b30348494b84ba,0x500bea59133e20dc63b7e88913b30348494b84ba,117591000000,117554.728703277,True
2022-01-15 07:38:00,1650811245,1642232334,0x00234165eb8fa5e62b4b6b99842731bf0322589184bd5c9b295ca28169f8d8fe,6648936,1642234740,0xde76b81b5221ca2708104313c2f006291bf38452058ecdf06a911aeb72952979,72,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8aa417273f30d8a7127973668d340b8d80f9926b,0x8aa417273f30d8a7127973668d340b8d80f9926b,150935000000,150888.443646445,True
